Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeekSinceRelease
770,7,3000,2017-06-14,2,HO00001847,573,0.7441558441558441,7,2017-06-02,7,1
110,1,3001,2017-06-14,2,HO00001847,48,0.4363636363636363,10,2017-06-02,1,2
600,5,3002,2017-06-07,1,HO00001848,417,0.695,11,2017-06-02,5,0
120,1,3003,2017-06-07,1,HO00001848,32,0.26666666666666666,7,2017-06-02,1,1
550,5,3004,2017-06-08,1,HO00001850,345,0.6272727272727273,11,2017-06-02,5,0
220,2,3005,2017-06-08,1,HO00001850,116,0.5272727272727272,7,2017-06-02,2,1
330,3,3006,2017-06-04,0,HO00001851,297,0.9,11,2017-06-02,3,0
550,5,3007,2017-06-08,1,HO00001853,362,0.6581818181818182,11,2017-06-02,5,0
220,2,3008,2017-06-08,1,HO00001853,76,0.34545454545454546,7,2017-06-02,2,1
550,5,3009,2017-06-15,2,HO00001855,427,0.7763636363636364,11,2017-06-02,5,0
770,7,3010,2017-06-15,2,HO00001855,380,0.4935064935064935,7,2017-06-02,7,1
220,2,3011,2017-06-15,2,HO00001855,54,0.24545454545454545,10,2017-06-02,2,2
220,2,3012,2017-06-04,0,HO00001858,119,0.5409090909090909,11,2017-06-03,2,0
6730,5,3013,2017-07-13,3,HO00001862,5654,0.8401188707280832,4,2017-06-23,28,0
3120,5,3014,2017-07-13,3,HO00001862,1593,0.5105769230769229,10,2017-06-23,17,1
550,5,3015,2017-07-13,3,HO00001862,245,0.44545454545454544,4,2017-06-23,5,2
220,2,3016,2017-07-13,3,HO00001862,33,0.15,11,2017-06-23,2,3
2870,5,3017,2017-07-02,3,HO00001863,2532,0.8822299651567944,7,2017-06-09,17,0
2260,7,3018,2017-07-02,3,HO00001863,1797,0.7951327433628319,10,2017-06-09,16,1
1080,7,3019,2017-07-02,3,HO00001863,923,0.8546296296296296,4,2017-06-09,9,2
570,5,3020,2017-07-02,3,HO00001863,500,0.8771929824561403,10,2017-06-09,5,3
3320,5,3021,2017-06-22,2,HO00001864,2318,0.6981927710843373,7,2017-06-09,12,0
1790,7,3022,2017-06-22,2,HO00001864,813,0.4541899441340782,10,2017-06-09,9,1
220,2,3023,2017-06-22,2,HO00001864,128,0.5818181818181818,4,2017-06-09,2,2
1320,5,3024,2017-06-22,2,HO00001865,1216,0.9212121212121211,7,2017-06-09,12,0
1040,7,3025,2017-06-22,2,HO00001865,792,0.7615384615384615,10,2017-06-09,9,1
240,2,3026,2017-06-22,2,HO00001865,108,0.45,4,2017-06-09,2,2
360,3,3027,2017-06-11,0,HO00001866,122,0.3388888888888889,7,2017-06-09,3,0
550,5,3028,2017-06-15,1,HO00001867,390,0.7090909090909091,7,2017-06-09,5,0
220,2,3029,2017-06-15,1,HO00001867,84,0.3818181818181817,10,2017-06-09,2,1
2400,5,3030,2017-08-23,7,HO00001869,2179,0.9079166666666668,4,2017-07-07,20,0
4560,7,3031,2017-08-23,7,HO00001869,3432,0.7526315789473684,11,2017-07-07,19,1
3052,7,3032,2017-08-23,7,HO00001869,2067,0.6772608125819135,10,2017-07-07,11,2
1220,7,3033,2017-08-23,7,HO00001869,903,0.7401639344262295,9,2017-07-07,7,3
840,7,3034,2017-08-23,7,HO00001869,719,0.8559523809523809,5,2017-07-07,7,4
1320,7,3035,2017-08-23,7,HO00001869,1136,0.8606060606060606,11,2017-07-07,11,5
840,7,3036,2017-08-23,7,HO00001869,653,0.7773809523809524,6,2017-07-07,7,6
120,1,3037,2017-08-23,7,HO00001869,99,0.825,8,2017-07-07,1,7
3122,5,3038,2017-08-23,4,HO00001870,2173,0.6960281870595771,9,2017-07-28,17,0
1799,7,3039,2017-08-23,4,HO00001870,1001,0.556420233463035,5,2017-07-28,11,1
812,7,3040,2017-08-23,4,HO00001870,663,0.8165024630541872,11,2017-07-28,7,2
770,7,3041,2017-08-23,4,HO00001870,559,0.7259740259740259,6,2017-07-28,7,3
110,1,3042,2017-08-23,4,HO00001870,61,0.5545454545454546,8,2017-07-28,1,4
4530,5,3043,2017-07-02,1,HO00001871,3728,0.8229580573951435,4,2017-06-23,23,0
1810,5,3044,2017-07-02,1,HO00001871,913,0.5044198895027624,10,2017-06-23,11,1
3530,5,3045,2017-07-13,3,HO00001872,2984,0.8453257790368272,4,2017-06-23,23,0
1640,5,3046,2017-07-13,3,HO00001872,887,0.5408536585365854,10,2017-06-23,11,1
550,5,3047,2017-07-13,3,HO00001872,391,0.7109090909090909,4,2017-06-23,5,2
220,2,3048,2017-07-13,3,HO00001872,126,0.5727272727272728,11,2017-06-23,2,3
3720,5,3049,2017-07-27,2,HO00001873,2584,0.6946236559139785,11,2017-07-14,12,0
1895,7,3050,2017-07-27,2,HO00001873,973,0.5134564643799472,10,2017-07-14,9,1
262,2,3051,2017-07-27,2,HO00001873,110,0.4198473282442748,9,2017-07-14,2,2
240,2,3052,2017-06-11,0,HO00001874,49,0.20416666666666666,7,2017-06-10,2,0
550,5,3053,2017-06-22,1,HO00001875,369,0.6709090909090909,10,2017-06-16,5,0
220,2,3054,2017-06-22,1,HO00001875,115,0.5227272727272727,4,2017-06-16,2,1
3100,5,3055,2017-07-20,5,HO00001877,1946,0.6277419354838709,10,2017-06-16,10,0
2240,7,3056,2017-07-20,5,HO00001877,1295,0.578125,4,2017-06-16,13,1
1233,5,3057,2017-07-20,5,HO00001877,702,0.5693430656934306,10,2017-06-16,7,2
917,5,3058,2017-07-20,5,HO00001877,557,0.6074154852780806,4,2017-06-16,7,3
917,7,3059,2017-07-20,5,HO00001877,606,0.6608505997818975,11,2017-06-16,7,4
262,2,3060,2017-07-20,5,HO00001877,166,0.6335877862595419,10,2017-06-16,2,5
3720,5,3061,2017-08-23,10,HO00001878,3152,0.8473118279569892,10,2017-06-16,12,0
2943,7,3062,2017-08-23,10,HO00001878,2168,0.7366632687733605,4,2017-06-16,17,1
917,5,3063,2017-08-23,10,HO00001878,690,0.7524536532170122,10,2017-06-16,7,2
895,5,3064,2017-08-23,10,HO00001878,553,0.617877094972067,4,2017-06-16,7,3
1399,7,3065,2017-08-23,10,HO00001878,1000,0.7147962830593281,11,2017-06-16,11,4
1322,7,3066,2017-08-23,10,HO00001878,1079,0.8161875945537065,10,2017-06-16,11,5
895,7,3067,2017-08-23,10,HO00001878,642,0.71731843575419,9,2017-06-16,7,6
1157,7,3068,2017-08-23,10,HO00001878,825,0.7130509939498704,5,2017-06-16,9,7
917,7,3069,2017-08-23,10,HO00001878,571,0.6226826608505998,11,2017-06-16,7,8
862,7,3070,2017-08-23,10,HO00001878,527,0.611368909512761,6,2017-06-16,7,9
120,1,3071,2017-08-23,10,HO00001878,67,0.5583333333333333,8,2017-06-16,1,10
660,6,3072,2017-06-28,2,HO00001879,598,0.9060606060606059,10,2017-06-15,6,0
820,7,3073,2017-06-28,2,HO00001879,670,0.8170731707317073,4,2017-06-15,7,1
120,1,3074,2017-06-28,2,HO00001879,70,0.5833333333333334,10,2017-06-15,1,2
3100,5,3075,2017-07-27,6,HO00001880,2923,0.9429032258064516,10,2017-06-16,10,0
2800,7,3076,2017-07-27,6,HO00001880,2263,0.8082142857142857,4,2017-06-16,17,1
2340,5,3077,2017-07-27,6,HO00001880,2148,0.917948717948718,10,2017-06-16,10,2
3100,5,3078,2017-07-27,6,HO00001880,1739,0.5609677419354838,4,2017-06-16,10,3
1790,7,3079,2017-07-27,6,HO00001880,941,0.5256983240223464,11,2017-06-16,9,4
770,7,3080,2017-07-27,6,HO00001880,560,0.7272727272727273,10,2017-06-16,7,5
220,2,3081,2017-07-27,6,HO00001880,117,0.5318181818181819,9,2017-06-16,2,6
550,5,3082,2017-06-22,1,HO00001883,377,0.6854545454545454,10,2017-06-16,5,0
220,2,3083,2017-06-22,1,HO00001883,45,0.20454545454545456,4,2017-06-16,2,1
1370,5,3084,2017-06-22,1,HO00001884,1043,0.7613138686131387,10,2017-06-16,12,0
460,2,3085,2017-06-22,1,HO00001884,292,0.6347826086956522,4,2017-06-16,4,1
550,5,3086,2017-06-30,2,HO00001889,523,0.9509090909090908,10,2017-06-16,5,0
820,7,3087,2017-06-30,2,HO00001889,706,0.8609756097560975,4,2017-06-16,7,1
350,3,3088,2017-06-30,2,HO00001889,123,0.3514285714285714,10,2017-06-16,3,2
550,5,3089,2017-06-22,1,HO00001890,214,0.3890909090909091,10,2017-06-16,5,0
220,2,3090,2017-06-22,1,HO00001890,48,0.21818181818181814,4,2017-06-16,2,1
240,2,3091,2017-06-18,0,HO00001895,116,0.4833333333333333,10,2017-06-17,2,0
2480,3,3092,2017-08-03,5,HO00001897,1757,0.7084677419354839,10,2017-06-30,8,0
1790,5,3093,2017-08-03,5,HO00001897,937,0.5234636871508379,4,2017-06-30,7,1
2060,7,3094,2017-08-03,5,HO00001897,1373,0.666504854368932,11,2017-06-30,14,2
1680,7,3095,2017-08-03,5,HO00001897,1276,0.7595238095238095,10,2017-06-30,14,3
1030,7,3096,2017-08-03,5,HO00001897,667,0.6475728155339806,9,2017-06-30,9,4
220,2,3097,2017-08-03,5,HO00001897,146,0.6636363636363637,5,2017-06-30,2,5
660,3,3098,2017-07-12,2,HO00001898,531,0.8045454545454546,10,2017-06-30,6,0
1100,5,3099,2017-07-12,2,HO00001898,317,0.2881818181818182,4,2017-06-30,10,1
110,1,3100,2017-07-12,2,HO00001898,2,0.01818181818181818,11,2017-06-30,1,2
330,3,3101,2017-07-02,0,HO00001902,190,0.5757575757575758,10,2017-06-30,3,0
330,3,3102,2017-07-02,0,HO00001903,253,0.7666666666666667,10,2017-06-30,3,0
930,3,3103,2017-07-13,2,HO00001904,835,0.8978494623655914,10,2017-06-30,3,0
2170,5,3104,2017-07-13,2,HO00001904,894,0.4119815668202765,4,2017-06-30,7,1
620,2,3105,2017-07-13,2,HO00001904,190,0.3064516129032258,11,2017-06-30,2,2
660,3,3106,2017-07-20,3,HO00001905,540,0.8181818181818182,10,2017-06-30,6,0
600,5,3107,2017-07-20,3,HO00001905,409,0.6816666666666666,4,2017-06-30,5,1
895,7,3108,2017-07-20,3,HO00001905,515,0.5754189944134078,11,2017-06-30,7,2
262,2,3109,2017-07-20,3,HO00001905,140,0.5343511450381679,10,2017-06-30,2,3
1320,3,3110,2017-07-27,4,HO00001906,1258,0.953030303030303,10,2017-06-30,11,0
2650,5,3111,2017-07-27,4,HO00001906,1941,0.7324528301886792,4,2017-06-30,15,1
3210,7,3112,2017-07-27,4,HO00001906,1852,0.5769470404984424,11,2017-06-30,16,2
1410,7,3113,2017-07-27,4,HO00001906,741,0.5255319148936171,10,2017-06-30,9,3
220,2,3114,2017-07-27,4,HO00001906,106,0.4818181818181818,9,2017-06-30,2,4
330,3,3115,2017-07-13,2,HO00001912,223,0.6757575757575758,10,2017-06-30,3,0
550,5,3116,2017-07-13,2,HO00001912,363,0.66,4,2017-06-30,5,1
220,2,3117,2017-07-13,2,HO00001912,107,0.4863636363636364,11,2017-06-30,2,2
220,2,3118,2017-07-02,0,HO00001914,146,0.6636363636363637,10,2017-07-01,2,0
4320,5,3119,2017-08-10,5,HO00001915,2791,0.6460648148148148,4,2017-07-07,17,0
3580,7,3120,2017-08-10,5,HO00001915,2610,0.729050279329609,11,2017-07-07,16,1
2370,7,3121,2017-08-10,5,HO00001915,1513,0.6383966244725738,10,2017-07-07,16,2
1124,7,3122,2017-08-10,5,HO00001915,819,0.7286476868327402,9,2017-07-07,9,3
840,7,3123,2017-08-10,5,HO00001915,554,0.6595238095238095,5,2017-07-07,7,4
240,2,3124,2017-08-10,5,HO00001915,115,0.4791666666666667,11,2017-07-07,2,5
550,5,3125,2017-07-13,1,HO00001919,439,0.7981818181818182,4,2017-07-07,5,0
220,2,3126,2017-07-13,1,HO00001919,193,0.8772727272727273,11,2017-07-07,2,1
1370,5,3127,2017-07-27,3,HO00001921,1082,0.7897810218978102,4,2017-07-07,12,0
1230,7,3128,2017-07-27,3,HO00001921,915,0.7439024390243902,11,2017-07-07,11,1
770,7,3129,2017-07-27,3,HO00001921,512,0.6649350649350649,10,2017-07-07,7,2
220,2,3130,2017-07-27,3,HO00001921,106,0.4818181818181818,9,2017-07-07,2,3
2390,5,3131,2017-07-27,2,HO00001930,1848,0.7732217573221757,11,2017-07-14,12,0
2060,7,3132,2017-07-27,2,HO00001930,1430,0.6941747572815534,10,2017-07-14,14,1
360,2,3133,2017-07-27,2,HO00001930,246,0.6833333333333333,9,2017-07-14,3,2
330,3,3134,2017-07-16,0,HO00001931,74,0.22424242424242424,11,2017-07-14,3,0
2150,5,3135,2017-07-20,1,HO00001932,1346,0.626046511627907,11,2017-07-14,10,0
860,2,3136,2017-07-20,1,HO00001932,275,0.31976744186046513,10,2017-07-14,4,1
1320,5,3137,2017-07-20,1,HO00001933,635,0.4810606060606061,11,2017-07-14,12,0
440,2,3138,2017-07-20,1,HO00001933,129,0.2931818181818181,10,2017-07-14,4,1
550,5,3139,2017-07-20,1,HO00001934,344,0.6254545454545455,11,2017-07-14,5,0
220,2,3140,2017-07-20,1,HO00001934,83,0.3772727272727273,10,2017-07-14,2,1
600,5,3141,2017-07-20,1,HO00001935,268,0.44666666666666666,11,2017-07-14,5,0
240,2,3142,2017-07-20,1,HO00001935,55,0.22916666666666666,10,2017-07-14,2,1
550,5,3143,2017-07-20,1,HO00001936,228,0.41454545454545455,11,2017-07-14,5,0
220,2,3144,2017-07-20,1,HO00001936,61,0.2772727272727273,10,2017-07-14,2,1
550,5,3145,2017-07-20,1,HO00001937,275,0.5,11,2017-07-14,5,0
220,2,3146,2017-07-20,1,HO00001937,52,0.2363636363636364,10,2017-07-14,2,1
600,5,3147,2017-07-19,1,HO00001939,222,0.37,11,2017-07-14,5,0
120,1,3148,2017-07-19,1,HO00001939,38,0.31666666666666665,10,2017-07-14,1,1
1440,5,3149,2017-08-10,3,HO00001944,1236,0.8583333333333333,10,2017-07-21,12,0
1800,7,3150,2017-08-10,3,HO00001944,1476,0.82,9,2017-07-21,15,1
1920,7,3151,2017-08-10,3,HO00001944,1524,0.79375,5,2017-07-21,16,2
480,2,3152,2017-08-10,3,HO00001944,354,0.7375,11,2017-07-21,4,3
4790,5,3153,2017-10-17,12,HO00001945,4644,0.9695198329853862,10,2017-07-21,18,0
7370,7,3154,2017-10-17,12,HO00001945,6828,0.9264586160108548,9,2017-07-21,25,1
5340,7,3155,2017-10-17,12,HO00001945,4576,0.8569288389513109,5,2017-07-21,23,2
2794,7,3156,2017-10-17,12,HO00001945,2369,0.8478883321403007,11,2017-07-21,21,3
1980,7,3157,2017-10-17,12,HO00001945,1773,0.8954545454545455,6,2017-07-21,18,4
880,7,3158,2017-10-17,12,HO00001945,778,0.884090909090909,8,2017-07-21,8,5
770,7,3159,2017-10-17,12,HO00001945,685,0.8896103896103896,10,2017-07-21,7,6
770,7,3160,2017-10-17,12,HO00001945,680,0.8831168831168831,13,2017-07-21,7,7
875,7,3161,2017-10-17,12,HO00001945,647,0.7394285714285714,8,2017-07-21,7,8
862,7,3162,2017-10-17,12,HO00001945,688,0.7981438515081206,12,2017-07-21,7,9
862,7,3163,2017-10-17,12,HO00001945,707,0.8201856148491881,11,2017-07-21,7,10
1680,7,3164,2017-10-17,12,HO00001945,920,0.5476190476190477,2,2017-07-21,14,11
1920,7,3165,2017-10-17,12,HO00001945,897,0.4671875,1,2017-07-21,16,12
2050,5,3166,2017-08-23,5,HO00001946,1878,0.9160975609756098,10,2017-07-21,15,0
3980,7,3167,2017-08-23,5,HO00001946,3441,0.8645728643216081,9,2017-07-21,23,1
3930,7,3168,2017-08-23,5,HO00001946,3335,0.8486005089058524,5,2017-07-21,22,2
1530,7,3169,2017-08-23,5,HO00001946,1209,0.7901960784313725,11,2017-07-21,10,3
770,7,3170,2017-08-23,5,HO00001946,614,0.7974025974025974,6,2017-07-21,7,4
110,1,3171,2017-08-23,5,HO00001946,59,0.5363636363636364,8,2017-07-21,1,5
372,2,3172,2017-09-07,7,HO00001947,299,0.803763440860215,10,2017-07-24,3,0
2262,7,3173,2017-09-07,7,HO00001947,2038,0.900972590627763,9,2017-07-24,20,1
5150,7,3174,2017-09-07,7,HO00001947,3987,0.7741747572815534,5,2017-07-24,23,2
2735,7,3175,2017-09-07,7,HO00001947,1816,0.6639853747714808,11,2017-07-24,13,3
1572,7,3176,2017-09-07,7,HO00001947,1094,0.6959287531806616,6,2017-07-24,12,4
922,7,3177,2017-09-07,7,HO00001947,716,0.7765726681127982,8,2017-07-24,8,5
875,7,3178,2017-09-07,7,HO00001947,554,0.6331428571428571,10,2017-07-24,7,6
262,2,3179,2017-09-07,7,HO00001947,136,0.5190839694656488,13,2017-07-24,2,7
330,3,3180,2017-07-23,0,HO00001948,127,0.3848484848484848,10,2017-07-21,3,0
550,5,3181,2017-07-26,1,HO00001954,447,0.8127272727272727,10,2017-07-21,5,0
110,1,3182,2017-07-26,1,HO00001954,43,0.3909090909090909,9,2017-07-21,1,1
220,2,3183,2017-07-23,0,HO00001955,164,0.7454545454545455,10,2017-07-22,2,0
2300,5,3184,2017-07-27,1,HO00001957,1851,0.8047826086956522,10,2017-07-21,10,0
440,2,3185,2017-07-27,1,HO00001957,288,0.6545454545454545,9,2017-07-21,4,1
220,2,3186,2017-07-23,0,HO00001960,99,0.45,10,2017-07-22,2,0
8680,5,3187,2017-09-06,4,HO00001962,8133,0.9369815668202764,11,2017-08-11,28,0
9300,7,3188,2017-09-06,4,HO00001962,6477,0.6964516129032258,6,2017-08-11,30,1
2555,7,3189,2017-09-06,4,HO00001962,1485,0.5812133072407045,8,2017-08-11,15,2
1082,7,3190,2017-09-06,4,HO00001962,754,0.6968576709796673,10,2017-08-11,9,3
120,1,3191,2017-09-06,4,HO00001962,60,0.5,13,2017-08-11,1,4
1430,5,3192,2017-09-07,2,HO00001963,1296,0.9062937062937064,8,2017-08-25,13,0
1040,7,3193,2017-09-07,2,HO00001963,927,0.8913461538461539,10,2017-08-25,9,1
240,2,3194,2017-09-07,2,HO00001963,185,0.7708333333333334,13,2017-08-25,2,2
5270,5,3195,2017-10-17,8,HO00001964,4662,0.8846299810246679,6,2017-08-18,17,0
3288,7,3196,2017-10-17,8,HO00001964,2527,0.7685523114355232,8,2017-08-18,21,1
5436,7,3197,2017-10-17,8,HO00001964,4004,0.7365710080941869,10,2017-08-18,21,2
3410,7,3198,2017-10-17,8,HO00001964,1893,0.5551319648093842,13,2017-08-18,11,3
1170,7,3199,2017-10-17,8,HO00001964,703,0.6008547008547008,8,2017-08-18,7,4
820,7,3200,2017-10-17,8,HO00001964,673,0.8207317073170731,12,2017-08-18,7,5
875,7,3201,2017-10-17,8,HO00001964,621,0.7097142857142857,11,2017-08-18,7,6
1462,7,3202,2017-10-17,8,HO00001964,826,0.5649794801641587,2,2017-08-18,12,7
1900,7,3203,2017-10-17,8,HO00001964,1026,0.54,1,2017-08-18,16,8
6260,5,3204,2017-08-21,2,HO00001965,4800,0.7667731629392971,5,2017-08-04,31,0
2575,7,3205,2017-08-21,2,HO00001965,1023,0.3972815533980583,11,2017-08-04,15,1
786,6,3206,2017-08-21,2,HO00001965,403,0.5127226463104325,6,2017-08-04,6,2
1540,5,3207,2017-09-21,6,HO00001966,1352,0.8779220779220779,11,2017-08-11,14,0
2802,7,3208,2017-09-21,6,HO00001966,1739,0.6206281227694503,6,2017-08-11,16,1
1080,7,3209,2017-09-21,6,HO00001966,739,0.6842592592592592,8,2017-08-11,8,2
1137,7,3210,2017-09-21,6,HO00001966,853,0.7502198768689534,10,2017-08-11,9,3
917,7,3211,2017-09-21,6,HO00001966,689,0.7513631406761178,13,2017-08-11,7,4
917,7,3212,2017-09-21,6,HO00001966,577,0.6292257360959651,8,2017-08-11,7,5
262,2,3213,2017-09-21,6,HO00001966,150,0.5725190839694656,12,2017-08-11,2,6
1100,5,3214,2017-08-03,1,HO00001967,777,0.7063636363636364,9,2017-07-28,10,0
440,2,3215,2017-08-03,1,HO00001967,150,0.3409090909090909,5,2017-07-28,4,1
3720,5,3216,2017-08-23,4,HO00001968,2469,0.6637096774193548,9,2017-07-28,12,0
2340,7,3217,2017-08-23,4,HO00001968,1668,0.7128205128205128,5,2017-07-28,14,1
1619,7,3218,2017-08-23,4,HO00001968,1137,0.7022853613341569,11,2017-07-28,13,2
1227,7,3219,2017-08-23,4,HO00001968,612,0.4987775061124695,6,2017-07-28,8,3
131,1,3220,2017-08-23,4,HO00001968,40,0.3053435114503817,8,2017-07-28,1,4
655,5,3221,2017-08-03,1,HO00001969,374,0.5709923664122137,9,2017-07-28,5,0
262,2,3222,2017-08-03,1,HO00001969,157,0.5992366412213741,5,2017-07-28,2,1
1100,5,3223,2017-08-10,2,HO00001970,981,0.8918181818181818,9,2017-07-28,10,0
1540,7,3224,2017-08-10,2,HO00001970,1315,0.8538961038961039,5,2017-07-28,14,1
440,2,3225,2017-08-10,2,HO00001970,345,0.7840909090909091,11,2017-07-28,4,2
120,1,3226,2017-07-28,0,HO00001972,34,0.2833333333333333,9,2017-07-28,1,0
440,4,3227,2017-07-31,0,HO00001974,321,0.7295454545454545,9,2017-07-28,4,0
550,5,3228,2017-08-03,1,HO00001975,341,0.62,9,2017-07-28,5,0
220,2,3229,2017-08-03,1,HO00001975,87,0.3954545454545455,5,2017-07-28,2,1
220,2,3230,2017-07-30,0,HO00001979,160,0.7272727272727273,9,2017-07-29,2,0
330,3,3231,2017-08-06,0,HO00001980,202,0.6121212121212121,5,2017-08-04,3,0
550,5,3232,2017-08-10,1,HO00001981,386,0.7018181818181818,5,2017-08-04,5,0
220,2,3233,2017-08-10,1,HO00001981,95,0.4318181818181818,11,2017-08-04,2,1
812,5,3234,2017-08-10,1,HO00001982,338,0.416256157635468,5,2017-08-04,7,0
220,2,3235,2017-08-10,1,HO00001982,54,0.24545454545454545,11,2017-08-04,2,1
550,5,3236,2017-08-10,1,HO00001986,322,0.5854545454545454,5,2017-08-04,5,0
220,2,3237,2017-08-10,1,HO00001986,63,0.2863636363636364,11,2017-08-04,2,1
6680,5,3238,2017-08-23,2,HO00001989,4790,0.7170658682634731,11,2017-08-11,24,0
3060,7,3239,2017-08-23,2,HO00001989,1339,0.4375816993464052,6,2017-08-11,16,1
240,1,3240,2017-08-23,2,HO00001989,59,0.2458333333333333,8,2017-08-11,2,2
1200,5,3241,2017-08-23,2,HO00001990,1067,0.8891666666666667,11,2017-08-11,10,0
1080,7,3242,2017-08-23,2,HO00001990,525,0.4861111111111111,6,2017-08-11,9,1
120,1,3243,2017-08-23,2,HO00001990,43,0.3583333333333333,8,2017-08-11,1,2
990,5,3244,2017-08-23,2,HO00001991,834,0.8424242424242424,11,2017-08-11,9,0
820,7,3245,2017-08-23,2,HO00001991,551,0.6719512195121952,6,2017-08-11,7,1
120,1,3246,2017-08-23,2,HO00001991,60,0.5,8,2017-08-11,1,2
600,5,3247,2017-08-17,1,HO00001992,484,0.8066666666666666,11,2017-08-11,5,0
240,2,3248,2017-08-17,1,HO00001992,87,0.3625,6,2017-08-11,2,1
1650,5,3249,2017-09-10,4,HO00001993,1498,0.9078787878787878,11,2017-08-11,15,0
1880,7,3250,2017-09-10,4,HO00001993,1684,0.8957446808510638,6,2017-08-11,16,1
1010,7,3251,2017-09-10,4,HO00001993,897,0.8881188118811881,8,2017-08-11,9,2
770,7,3252,2017-09-10,4,HO00001993,627,0.8142857142857143,10,2017-08-11,7,3
482,4,3253,2017-09-10,4,HO00001993,344,0.7136929460580913,13,2017-08-11,4,4
1200,5,3254,2017-08-17,1,HO00001994,925,0.7708333333333334,11,2017-08-11,10,0
480,2,3255,2017-08-17,1,HO00001994,171,0.35625,6,2017-08-11,4,1
440,4,3256,2017-08-14,0,HO00001995,230,0.5227272727272727,11,2017-08-11,4,0
550,5,3257,2017-08-17,1,HO00001996,458,0.8327272727272728,11,2017-08-11,5,0
220,2,3258,2017-08-17,1,HO00001996,62,0.2818181818181818,6,2017-08-11,2,1
600,5,3259,2017-08-23,2,HO00001999,547,0.9116666666666666,11,2017-08-11,5,0
790,7,3260,2017-08-23,2,HO00001999,638,0.8075949367088607,6,2017-08-11,7,1
110,1,3261,2017-08-23,2,HO00001999,56,0.509090909090909,8,2017-08-11,1,2
650,2,3262,2017-08-17,0,HO00002000,578,0.8892307692307693,6,2017-08-16,4,0
550,5,3263,2017-08-23,1,HO00002001,352,0.64,6,2017-08-18,5,0
110,1,3264,2017-08-23,1,HO00002001,58,0.5272727272727272,8,2017-08-18,1,1
1451,5,3265,2017-10-05,7,HO00002002,1174,0.8090971743625086,6,2017-08-18,13,0
1061,7,3266,2017-10-05,7,HO00002002,915,0.8623939679547596,8,2017-08-18,9,1
840,7,3267,2017-10-05,7,HO00002002,727,0.8654761904761905,10,2017-08-18,7,2
960,7,3268,2017-10-05,7,HO00002002,815,0.8489583333333334,13,2017-08-18,8,3
960,7,3269,2017-10-05,7,HO00002002,805,0.8385416666666666,8,2017-08-18,8,4
840,7,3270,2017-10-05,7,HO00002002,750,0.8928571428571429,12,2017-08-18,7,5
820,7,3271,2017-10-05,7,HO00002002,733,0.8939024390243903,11,2017-08-18,7,6
240,2,3272,2017-10-05,7,HO00002002,212,0.8833333333333333,2,2017-08-18,2,7
790,5,3273,2017-08-23,1,HO00002003,224,0.2835443037974684,6,2017-08-18,7,0
110,1,3274,2017-08-23,1,HO00002003,5,0.045454545454545456,8,2017-08-18,1,1
770,5,3275,2017-08-23,1,HO00002004,416,0.5402597402597402,6,2017-08-18,7,0
110,1,3276,2017-08-23,1,HO00002004,53,0.4818181818181818,8,2017-08-18,1,1
22554,6,3277,2017-10-17,7,HO00002009,19946,0.8843664095060743,8,2017-08-24,103,0
7960,7,3278,2017-10-17,7,HO00002009,4429,0.5564070351758794,10,2017-08-24,41,1
3820,7,3279,2017-10-17,7,HO00002009,2845,0.7447643979057592,13,2017-08-24,16,2
1940,7,3280,2017-10-17,7,HO00002009,1339,0.6902061855670103,8,2017-08-24,14,3
990,7,3281,2017-10-17,7,HO00002009,843,0.8515151515151516,12,2017-08-24,9,4
770,7,3282,2017-10-17,7,HO00002009,635,0.8246753246753247,11,2017-08-24,7,5
1370,7,3283,2017-10-17,7,HO00002009,563,0.41094890510948906,2,2017-08-24,12,6
1610,7,3284,2017-10-17,7,HO00002009,683,0.4242236024844721,1,2017-08-24,14,7
1400,5,3285,2017-09-14,3,HO00002010,1093,0.7807142857142857,8,2017-08-25,12,0
2140,7,3286,2017-09-14,3,HO00002010,1844,0.8616822429906542,10,2017-08-25,18,1
2030,7,3287,2017-09-14,3,HO00002010,1744,0.8591133004926108,13,2017-08-25,9,2
